"用例编号","所属产品","所属模块","相关需求","用例标题","前置条件","步骤","预期","实际情况","关键词","优先级","用例类型","适用阶段","用例状态","B","R","S","结果","由谁创建","创建日期","最后修改者","修改日期","用例版本","相关用例"
"167948","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标策略 验证策略归因信息定义参数UI交互","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下已创建经营目标：${target1}-目标策略：${name1}-子目标：${sub_target1}，该经营目标未被「经营分析」记录绑定；
4、存在自助取数-取数模板：${data_query}(${index_01}、${index_02}，公共维度：用户/用户ID，用户/用户姓名，用户/用户账号)；
5、存在事件：${name}，${catalog}${schema}${table}，${col1}选择事件主体，关联维度：用户/用户ID；${col2}选择经营过程主体
6、存在经营策略：${strategy}","1. 进入经营管理-经营目标管理页面，选择该经营目标${target1}-目标策略：${name1}-子目标：${sub_target1}，点击操作栏设置子目标策略按钮
2. 设置子目标策略-经营策略${strategy}，选择经营过程追踪衡量指标来源模版：${data_query}
3. 查看转化事件字段
4. 查看列表范围
5. 选择事件：${name}
6. 点击编辑
7. 查看经营过程归因方式
8. 编辑事件，${col2}取消选中经营过程主体，保存后，再次查看经营过程归因方式
9. 选择事件间接归因
10. 选择首次归因/末次归因/线性归因
11. 查看归因算法
12. 查看新增归因事件
13. 查看新增转化事件","1. 进入设置子目标策略页面
2. 选项范围：直接归因、事件间接归因
直接归因可选条件：转化事件定义了经营过程主体字段
选择事件间接归因的，需要指定间接归因事件、关联属性
3. 为空提示：请选择转化事件
4. 展示：${name}
5. 转化事件限定条件支持编辑，支持删除
6. 进入筛选条件配置弹窗页面，选项范围：选择的转化事件中的表字段，即${catalog}${schema}${table}表字段
显示格式：$事件管理中的字段描述$($字段名称$)（编辑事件-字段属性-字段描述信息后，筛选条件中显示格式同步更新）
7. 选项范围：直接归因、事件间接归因、首次归因、末次归因、线性归因，
单选，必选，默认为空
8. 选项范围不展示直接归因，（展示条件：转化事件定义了经营过程主体字段）
9. 展示归因事件选择框、关联属性，归因事件选项范围：定义了经营过程主体字段的事件，单选，必选，默认为空，支持模糊搜索，关联属性分别选择两个表的表字段（显示样式）
为空提示词：请选择归因事件
关联属性提示词分别为：请选择转化事件字段、请选择归因事件字段
10. 展示归因事件选择框、归因算法、筛选条件（筛选条件选填，用于框定归因事件中的部分记录进行归因）
11. 1. 单选，必选，默认为空，提示词：请选择归因算法
12. 一个转化事件需要定义1-10个归因事件（达到10个的，按钮不可点击）
为空提示：请设置归因事件
13. 一个子目标策略可定义1-10个转化事件（达到10个的，按钮不可点击）
为空提示：请设置转化事件","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12. 
13.","","1","功能测试","功能测试阶段","正常","1","4","13","通过","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
"167947","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标策略 验证编辑被子目标策略绑定的事件名称","无","1. 事件管理页面，选择被子目标策略绑定的事件，点击编辑按钮
2. 修改事件名称，点击确定
3. 查看绑定该事件的子目标策略","1. 进入事件管理>编辑事件页面
2. 事件编辑成功
3. 该子目标策略引用的事件展示编辑后的事件名称","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","1","3","通过","乐薇","2025-11-10","昭君","2025-11-21","1","",""
"167946","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标策略 验证编辑被子目标策略绑定的事件主体","无","1. 事件管理页面，选择被子目标策略绑定的事件，点击编辑按钮
2. 取消勾选事件主体（绑定该事件的子目标策略-经营策略-衡量指标的维度交集中包含事件主体绑定的维度事件），点击确定
3. 查看绑定该事件的子目标策略-引用该事件的经营策略详情","1. 进入事件管理>编辑事件页面
2. 事件编辑成功
3. 转化事件为空（展示最新）","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","1","2","3","失败","乐薇","2025-11-10","昭君","2025-11-21","1","",""
"167945","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标策略 验证删除被子目标策略绑定的事件","无","1. 事件管理页面，选择被子目标策略绑定的事件，查看操作栏按钮
2. 删除绑定该事件的子目标策略（或直接删除子目标），再次查看该子目标策略引用的事件
3. 点击删除","1. 置灰不可删除
2. 支持删除
3. 删除事件成功","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","1","3","通过","乐薇","2025-11-10","昭君","2025-11-21","1","",""
"167944","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标策略 验证编辑被子目标引用的经营策略功能","无","1. 经营策略管理页面，选择被子目标策略引用的经营策略，点击编辑
2. 修改经营策略名称，点击确定
3. 查看引用该经营策略的子目标策略信息
4. 进入设置子目标策略页面","1. 进入编辑经营策略弹窗页面
2. 编辑经营策略成功
3. 子目标策略名称展示编辑后的经营策略名称
4. 子目标策略名称展示编辑后的经营策略名称","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","乐薇","2025-11-10","昭君","2025-11-21","1","",""
"167943","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标策略 验证删除被子目标策略引用的经营策略","无","1. 经营策略管理页面，选择被子目标策略引用的经营策略，查看操作栏按钮
2. 删除引用该经营策略的子目标，再次查看该子目标引用的经营策略
3. 点击删除","1. 置灰不可删除
2. 支持删除
3. 删除经营策略成功","未置灰1. 未置灰
2. 
3.","","2","功能测试","功能测试阶段","正常","1","1","3","失败","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
"167942","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标策略 验证子目标策略详情","1、当前登录账号有「经营管理」-「经营目标管理」的全部权限；
2、当前项目对接的计算组件为sr；
3、当前项目下已创建经营目标：${target1}-目标策略：${name1}-子目标：${sub_target1}-子目标策略：${sub_name}","1. 进入经营管理-经营目标管理页面，选择${target1}-目标策略：${name1}-子目标：${sub_target1}-子目标策略：${sub_name}，点击子目标策略名称
2. 查看子目录策略详情","1. 进入子目标策略详情页面
2. 展示：$子目标策略名称$，基本信息（包括：子目标策略名称、经营过程追踪衡量指标来源模版、负责人、负责用户组、最近更新人、最近更新事件）、策略归因信息定义（转化事件、转化事件限定条件、经营过程归因方式），信息展示正确","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","失败","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
"167941","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标策略 验证删除被子目标策略引用的取数模板","无","1. 不支持删除","1.","1.","","1","功能测试","功能测试阶段","正常","0","8","1","通过","乐薇","2025-11-10","昭君","2025-11-18","1","",""
"167940","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营目标管理(#9637)","经营目标管理：支持定义目标/目标策略/子目标/子目标策略(#14940)","子目标策略 验证编辑被子目标策略引用的取数模板","无","1. 未更新子目标策略","1. 经营目标分析数据依旧按照编辑后的模板进行取数（取最新）","1.","","2","功能测试","功能测试阶段","正常","0","0","1","","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
"167939","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析列表 -搜索","无","1. 模糊搜索经营分析名称","1. 模糊搜索经营分析名称列表结果展示正确","1.","","2","功能测试","功能测试阶段","正常","0","2","1","通过","乐薇","2025-11-10","昭君","2025-11-12","1","",""
"167938","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析列表 -展示","无","1. 进入【经营管理-经营分析】页面
2. 查看界面初始化
3. 查看页面交互","1. 页面访问成功
2. 第一行显示 搜索输入框，新建分析按钮。
第二行显示 分析名称、分析描述、分析目标、更新方式、最新分析完成时间、发布状态、创建人、创建时间、最近更新人、最近更新时间、操作列。
第三行显示 内容列，无数据显示 暂无数据。
第四行显示 翻页插件。
3. 模型名称 和 操作列固定在第一列和最后一列其他列支持左右滚动。","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","2","3","通过","乐薇","2025-11-10","昭君","2025-11-12","1","",""
"167937","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析列表 -详情展示","无","1. 进入【经营管理-经营分析】页面
2. 点击经营分析名称
3. 查看界面初始化
4. 查看基本属性展示
5. 查看调度信息展示
6. 调度信息-点击任务名称
7. 调度信息-任务名称图标交互
8. 调度信息-分析结果表名图标交互","1. 页面访问成功
2. 从右向左出现一个抽屉式弹窗
3. 第一行显示 $分析名称$ $分析标识$ 发布状态
第二行显示 基本属性 调度信息 tab
4. 基本信息：分析名称、分析标识、创建时间、最近更新时间、创建人、最近更新人、分析描述
归因分析定义：经营分析目标、经营分析主体、经营分析维度、经营目标归因方式、经营过程归因窗口期
5. 基本信息：任务名称、分析结果表名称
数据更新：更新方式、更新周期、更新日期、更新时间、结果表生命周期
6. 跳转至运维中心
7. 点击任务名称弹窗展示任务脚本
8. 点击表弹窗显示表结构预览","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","1","功能测试","功能测试阶段","正常","1","7","8","通过","乐薇","2025-11-10","昭君","2025-11-12","1","",""
"167936","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析列表 -发布状态","无","1. 发布状态枚举","1. 已发布、未发布、已下线","1.","","3","功能测试","功能测试阶段","正常","0","2","1","通过","乐薇","2025-11-10","昭君","2025-11-12","1","",""
"167935","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析列表 -更新方式","无","1. 更新方式枚举","1. 手动更新、周期更新","1.","","3","功能测试","功能测试阶段","正常","0","2","1","通过","乐薇","2025-11-10","昭君","2025-11-12","2","",""
"167934","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证参数设置 -基本信息","无","1. 分析名称
2. 分析标识
3. 分析描述","1. 1. 必填，默认为空，限制输入64字符，提示词：请输入分析名称
2. 异常提示文案：
（1）请输入分析名称
（2）限制输入64字符
2. 1. 必填，默认为空，限制输入64字符，限制输入字母、数字、下划线且以字母开头，编辑时不可修改
项目内不可重复
提示词：请输入分析标识
2. 异常提示文案：
（1）请输入分析标识
（2）限制输入64字符
（3）限制输入字母、数字、下划线且以字母开头
（4）分析标识重复
3. 1. 非必填，默认为空，限制输入500字符，提示词：请输入分析描述信息，长度限制在500个字符以内
2. 异常提示文案：
（1）限制输入500字符","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","1","2","3","通过","乐薇","2025-11-10","昭君","2025-11-12","3","",""
"167933","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证参数设置 -归因分析定义","无","1. 经营分析目标
2. 经营分析主体
3. 经营分析主体提示
4. 经营分析维度
5. 经营目标归因方式
6. 经营过程归因窗口期-数值框
7. 经营过程归因窗口期-时间单位","1. 1. 经营目标选择，单选，必选，默认为空，提示词：请选择经营分析目标
2. 1. 单选，必选，默认为空

2. 选项范围：下列内容的维度交集

（1）目标下设置的子目标策略定义的转化事件定义的事件主体绑定的维度

（2）目标下定义的目标衡量指标、子目标衡量指标的维度（全部维度，不限制生效范围）
3. 异常提示文案：
（1）请选择经营目标归因方式
4. 1. 枚举值：
整体 + 同时满足下列条件的维度交集
（1）目标设置的衡量指标
（2）子目标设置的衡量指标
（3）维度的生效范围为全部
5. 1. 选项范围：首次归因、末次归因、线性归因
6. 1.正整数输入框
2.配置不可大于7天/168小时/10080分钟
7. 枚举值：天、小时、分钟
默认：天","提示词不对1. 提示词不对
2. 取成并集了
3. 
4. 取成并集了
5. 
6. 
7.","","2","功能测试","功能测试阶段","正常","0","2","7","失败","乐薇","2025-11-10","昭君","2025-11-12","2","",""
"167932","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证参数设置 -数据更新规则","无","1. 更新方式
2. 更新周期
3. 更新周期-天
4. 更新周期-周
5. 更新周期-月
6. 结果表生命周期","1. 手动更新、周期更新
2. 枚举：天、周、月
3. 更新时间选择
4. 增加更新日期必选框：星期一、星期二、星期三、星期四、星期五、星期六、星期天
5. 增加更新日期必选框：每月1号、每月2号、...、每月31号
6. 正整数输入框，限制输入：1-9999","1. 
2. 实际展示成了 “日”
3. 
4. 
5. 
6.","","3","功能测试","功能测试阶段","正常","0","2","6","失败","乐薇","2025-11-10","昭君","2025-11-12","1","",""
"167931","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析新增 -手动新增","1、当前项目对接的计算组件为sr；
2、当前登录账号有「经营管理」-「经营目标管理」的「查看」权限；
3、当前登录账号有「经营管理」-「经营目标管理」-「经营目标分类」-「新增」权限；","1. 进入【经营管理-经营分析】页面
2. 输入分析名称、分析标识、分析描述，选择经营分析目标、经营分析主体、经营分析维度、经营目标归因方式、经营过程分析窗口期，选择更新方式-手动更新，点击确定
3. 查看经营分析详情","1. 页面访问成功
2. 返回经营分析列表，列表数+1
3. 详情页tab展示基本属性、调度信息；基本属性页面基本信息、归因分析定义展示正确；调度信息页面基本信息、数据更新展示正确","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","1","2","3","通过","乐薇","2025-11-10","昭君","2025-11-12","2","",""
"167930","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析新增 -周期新增","1、当前项目对接的计算组件为sr；
2、当前登录账号有「经营管理」-「经营目标管理」的「查看」权限；
3、当前登录账号有「经营管理」-「经营目标管理」-「经营目标分类」-「新增」权限；","1. 进入【经营管理-经营分析】页面
2. 输入分析名称、分析标识、分析描述，选择经营分析目标、经营分析主体、经营分析维度、经营目标归因方式、经营过程分析窗口期，选择更新方式-周期更新，选择更新周期，更新时间，结果表生命周期，点击确定
3. 查看经营分析详情","1. 页面访问成功
2. 返回经营分析列表，列表数+1
3. 详情页tab展示基本属性、调度信息；基本属性页面基本信息、归因分析定义展示正确；调度信息页面基本信息、归因分析定义展示正确","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","2","3","通过","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
"167929","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析新增 -新增按钮权限","无","1. 「经营管理」-「经营分析」-「新增分析」有权限的","1. 按钮可见，可点击，反之不可见","1.","","2","功能测试","功能测试阶段","正常","1","2","1","失败","乐薇","2025-11-10","昭君","2025-11-12","1","",""
"167928","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析新增 验证表的生命周期","无","1. 创建更新方式为周期更新的经营分析，设置表生命周期为1天","1. 1天过后，查询表，表失效","1.","","1","功能测试","功能测试阶段","正常","0","2","1","阻塞","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
"167927","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析操作 -展示","无","1. 已发布状态经营分析
2. 未发布状态经营分析
3. 已下线状态经营分析","1. 下线、更新
2. 发布、编辑、删除
3. 发布、编辑、删除","1. 
2. 
3.","","3","功能测试","功能测试阶段","正常","0","2","3","通过","乐薇","2025-11-10","昭君","2025-11-12","1","",""
"167926","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析操作 -权限","无","1. 「经营管理」-「经营分析」-「发布」有权限的
2. 「经营管理」-「经营分析」-「下线」有权限的
3. 「经营管理」-「经营分析」-「编辑」有权限的
4. 「经营管理」-「经营分析」-「删除」有权限的
5. 「经营管理」-「经营分析」-「更新」有权限的","1. 发布按钮可见，可点击，反之不可见
2. 发布按钮可见，可点击，反之不可见
3. 发布按钮可见，可点击，反之不可见
4. 发布按钮可见，可点击，反之不可见
5. 发布按钮可见，若当前分析任务没有等待运行/运行中的实例时，按钮可点击，反之不可见","1. 
2. 
3. 
4. 
5.","","2","功能测试","功能测试阶段","正常","0","2","5","通过","乐薇","2025-11-10","昭君","2025-11-12","1","",""
"167925","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析操作 -删除","无","1. 进入【经营管理-经营分析】页面
2. 未发布/已下线状态经营分析，点击删除
3. 弹窗展示
4. 弹窗-删除
5. 弹窗-取消","1. 页面访问成功
2. 二次弹窗确认
3. 确认删除“$分析名称$”吗？
删除后，该分析产生的历史分析结果将会同步删除，该操作不可逆，请谨慎操作！
按钮：取消、删除
4. 分析删除后，分析产生的任务同步删除，周期实例、补数据实例被打上（已删除）标签
5. 取消删除，数据保留","1. 
2. 
3. 
4. 
5.","","2","功能测试","功能测试阶段","正常","0","2","5","通过","乐薇","2025-11-10","昭君","2025-11-13","2","",""
"167924","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析操作 -发布","无","1. 进入【经营管理-经营分析】页面
2. 未发布/已下线状态经营分析，点击发布","1. 页面访问成功
2. 发布成功，列表状态和分析详情状态展示“已发布”","1. 
2.","","2","功能测试","功能测试阶段","正常","0","2","2","通过","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
"167923","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析操作 -下线","无","1. 进入【经营管理-经营分析】页面
2. 已发布状态经营分析，点击下线","1. 页面访问成功
2. 发布成功，列表状态和分析详情状态展示“已下线”","1. 
2.","","2","功能测试","功能测试阶段","正常","0","2","2","通过","乐薇","2025-11-10","昭君","2025-11-13","2","",""
"167922","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析操作 -编辑","无","1. 进入【经营管理-经营分析】页面
2. 选择未发布/已下线经营分析，点击编辑按钮
3. 修改分析名称、分析描述，归因分析定义参数，数据更新规则，点击确定","1. 页面访问成功
2. 进入经营分析编辑页面，分析标识置灰不可修改
3. 修改成功，查看经营分析详情展示，展示最新编辑信息","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","2","3","通过","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
"167921","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析任务 -任务状态-手动更新","无","1. 未发布经营分析
2. 发布经营分析，未点击更新
3. 发布经营分析，点击更新
4. 下线经营分析
5. 删除经营分析","1. 1、经营分析详情展示任务名称：“${项目标识}_business_anaylst_mt_${分析标识}”，数据结果表名称：“项目标识_business_anaylst_mt_分析标识_xxx”；
2. 任务管理任务状态不变，展示冻结
3. 1、运维中心生成补数据实例，补数据实例运行成功，结果表数据展示正确；
4. 任务管理任务状态不变，展示冻结
5. 任务管理任务一同删除、补数据实例展示（已删除）","1. 
2. 
3. 
4. 
5.","","1","功能测试","功能测试阶段","正常","0","3","5","通过","乐薇","2025-11-10","昭君","2025-11-12","3","",""
"167920","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析任务 -任务状态-周期更新","无","1. 未发布经营分析
2. 发布经营分析，未点击更新
3. 发布经营分析，点击更新
4. 下线经营分析
5. 删除经营分析","1. 1、经营分析详情展示任务名称：“${项目标识}_business_anaylst_mt_${分析标识}”，数据结果表名称：“项目标识_business_anaylst_mt_分析标识_xxx”；
2. 任务管理任务状态不变，展示正常；
3. 1、运维中心生成补数据实例，补数据实例运行成功，结果表数据展示正确；
4. 任务管理任务状态展示冻结
5. 任务管理任务一同删除、周期实例&补数据实例展示（已删除）","1. 
2. 
3. 
4. 
5. 周期实例未提测","","1","功能测试","功能测试阶段","正常","0","5","5","失败","乐薇","2025-11-10","昭君","2025-11-12","1","",""
"167919","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析任务 -补数据","无","1. 进入【运维中心-任务管理】页面，选择手动更新经营分析任务，点击补数据
2. 进入【运维中心-任务管理】页面，选择周期更新经营分析任务，点击补数据","1. 补数据成功，结果表数据展示正确
2. 补数据成功，结果表数据展示正确","没做1. 没做
2.","","2","功能测试","功能测试阶段","正常","0","1","2","失败","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
"167918","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析任务 -运行依赖关系","1、存在目标A配置落表指标index1；
2、目标下存在子目标B配置落表指标index2；
3、经营分析FX1配置目标A，更新方式为手动更新；
经营分析FX2配置目标A，更新方式为周期更新；","1. 进入【经营管理-经营分析】页面
2. 选择经营分析FX1，点击更新
3. 选择经营分析FX2，点击更新
4. 经营分析FX2进行周期更新","1. 页面访问成功
2. 经营分析FX1任务补数据任务运行成功
3. 经营分析FX2任务补数据任务运行成功
4. index1、index2任务运行完成后运行经营分析任务","1. 
2. 
3. 
4. 还没做","","2","功能测试","功能测试阶段","正常","0","1","4","失败","乐薇","2025-11-10","乐薇","2025-11-10","1","",""
"167917","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析任务 -修改经营目标更新任务","<p>1、存在目标A配置落表指标index1，目标B配置落表指标index2
2、目标A下存在子目标B配置落表指标index2；
3、经营分析FX1配置目标A，更新方式为手动更新；
经营分析FX2配置目标A，更新方式为周期更新；</p>","1. 进入任务与实例-任务管理界面
2. 经营分析列表页面，查看FX1调度信息详情，点击任务名称
3. 点击“展开上游”按钮
4. 进入FX1编辑页面，编辑 经营分析目标 为目标B，点击保存并发布
5. 经营分析列表页面，查看FX2调度信息详情，点击任务名称
6. 点击“展开上游”按钮
7. 进入FX2编辑页面，编辑 经营分析目标 为目标B，点击保存并发布
8. 选择经营分析FX1，点击更新
9. 选择经营分析FX2，点击更新","1. 页面展示正确
2. 跳转到运维中心任务管理页面，展示其依赖视图信息（包括指标任务名称、所属产品及任务类型）
3. 展示该任务添加的所有上游指标任务信息，任务展示：index1、index2任务
4. 查看该指标的调度信息，上游指标任务信息更新为index2任务
5. 跳转到运维中心任务管理页面，展示其依赖视图信息（包括指标任务名称、所属产品及任务类型）
6. 展示该任务添加的所有上游指标任务信息，任务展示：index1、index2任务
7. 查看该指标的调度信息，上游指标任务信息更新为index2任务
8. 经营分析FX1任务补数据任务运行成功
9. 经营分析FX2任务补数据任务运行成功","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9.","","1","功能测试","功能测试阶段","正常","1","5","9","通过","乐薇","2025-11-10","昭君","2025-11-12","1","",""
"167916","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营分析(#9638)","经营分析：支持定义经营分析规则(#14941)","验证经营分析任务 -编辑更新方式","1、存在经营分析A，更新方式为手动更新，状态已发布，且运维中心已生成任务
1、存在经营分析B，更新方式为周期更新，状态已发布，且运维中心已生成任务和周期实例","1. 进入【经营管理-经营分析】页面
2. 选择经营分析A、经营分析B，点击下线
3. 选择经营分析A，点击编辑按钮，修改更新方式为周期更新，配置完成点击确认
4. 选择经营分析B，点击编辑按钮，修改更新方式为手动更新，配置完成点击确认
5. 选择经营分析A、经营分析B，点击发布
6. 选择经营分析A、经营分析B，点击更新","1. 页面访问成功
2. 下线成功
3. 修改成功，查看经营分析详情展示，展示最新编辑信息
4. 修改成功，查看经营分析详情展示，展示最新编辑信息
5. 发布成功
6. 更新成功，运维中心任务更新成功，结果表数据展示正确","1. 
2. 
3. 
4. 
5. 
6. 没做","","1","功能测试","功能测试阶段","正常","0","2","6","失败","乐薇","2025-11-10","昭君","2025-11-12","1","",""
"162155","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营策略管理(#9379)","经营策略管理：支持经营策略的增删改查(#14939)","验证左侧增加 经营策略管理 模块","无","1. 登录指标平台，进入具体项目下，切换到经营策略 菜单，查看左侧模块列表
2. 切换到【经营策略管理】菜单，查看页面
3. 查看经营策略分类搜索栏
4. 查看经营策略搜索栏","1. 展示经营策略管理
2. 页面进入正常，左侧展示经营策略分类，新增经营策略按钮，展示经营策略列表，列表默认展示：暂无数据，列表字段包括经营策略名称、经营策略描述、经营策略分类、最近更新人、最近更新时间、操作
列表按照最近更新时间降序排列
3. placeholder提示：请输入关键词
支持根据经营策略分类名称模糊搜索
4. placeholder提示：请输入经营策略名称进行搜索
支持根据经营策略名称模糊搜索，位于非首页搜索时结果正确展示。","1. 
2. 
3. 
4. 默认提示错误","","3","功能测试","功能测试阶段","正常","1","1","4","失败","蜜汁","2025-10-15","椰汁","2025-10-15","1","",""
"162154","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营策略管理(#9379)","经营策略管理：支持经营策略的增删改查(#14939)","验证 新增经营策略分类 文本输入框","无","1. 输入为空
2. 输入与已有名称重复
3. 输入字符数>64","1. 不保存
2. 新增失败，提示：名称重复
3. 新增失败，提示：限制输入64字符","1. 
2. 提示应在输入框下方
3.","","3","功能测试","功能测试阶段","正常","1","1","3","失败","蜜汁","2025-10-15","椰汁","2025-10-15","1","",""
"162153","指标开发_STD(#53)","/迭代版本测试用例/V6.4.1-银联云/经营策略管理(#9379)","经营策略管理：支持经营策略的增删改查(#14939)","验证 新增经营策略分类 功能","无","1. 登录指标平台，进入具体项目下，切换到经营策略 菜单，点击经营策略管理
2. 点击“+”
3. 输入不规范的信息，点击确认
4. 输入规范的信息，点击确认
5. 再次点击新增","1. 经营策略分类列表初始化：暂无数据
2. 直接下方列表顶部新增输入行
3. 页面提示对应的错误信息
4. 校验通过，新增经营策略分类成功
5. 上次新增的内容不保留","1. 
2. 
3. 
4. 
5.","","1","功能测试","功能测试阶段","正常","0","4","5","通过","蜜汁","2025-10-15","椰汁","2025-10-15","1","",""
